Timestamp,Time,Latitude,Longitude,Altitude,Horizontal_Accuracy,Vertical_Accuracy
1764076347194384997,2025-11-25 18:42:27.192,23.535463167,87.300626333,83.10,0.009,0.050
1764076348194347274,2025-11-25 18:42:28.192,23.535463000,87.300626167,83.20,0.009,0.050
1764076349193612996,2025-11-25 18:42:29.192,23.535463000,87.300626167,83.20,0.009,0.050
1764076350192507014,2025-11-25 18:42:30.191,23.535462833,87.300626000,83.20,0.009,0.050
1764076351193363087,2025-11-25 18:42:31.191,23.535462667,87.300625833,83.30,0.009,0.050
1764076352193050105,2025-11-25 18:42:32.191,23.535462500,87.300625667,83.30,0.009,0.050
1764076353193907790,2025-11-25 18:42:33.192,23.535462500,87.300625667,83.30,0.009,0.050
1764076354194110530,2025-11-25 18:42:34.192,23.535462167,87.300625500,83.30,0.009,0.050
1764076355191761400,2025-11-25 18:42:35.190,23.535462000,87.300625333,83.30,0.009,0.050
1764076356193894566,2025-11-25 18:42:36.192,23.535461667,87.300625000,83.30,0.009,0.050
1764076357194122343,2025-11-25 18:42:37.192,23.535461167,87.300624833,83.30,0.009,0.050
1764076358193439046,2025-11-25 18:42:38.191,23.535460833,87.300624667,83.30,0.009,0.050
1764076359194131194,2025-11-25 18:42:39.192,23.535460500,87.300624500,83.30,0.009,0.050
1764076360192209045,2025-11-25 18:42:40.190,23.535460000,87.300624167,83.30,0.009,0.050
