Timestamp,Time,Roll,Pitch,Yaw,Velocity_Increment_X,Velocity_Increment_Y,Velocity_Increment_Z,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Pressure
1764076138995309362,2025-11-25 18:38:58.993,0.553653,2.903392,306.659073,0.048778,-0.015894,0.978956,1.331085,0.057023,10.021179,0.014282,0.045872,-0.129524,0.618499,-0.489300,-1.221653,100303.0000
1764076139095558640,2025-11-25 18:38:59.092,0.625308,2.691877,307.488804,0.037673,-0.004792,0.980416,0.426319,-0.121706,10.146607,0.001058,0.038463,-0.157376,0.630584,-0.481085,-1.220029,100302.0000
1764076139196652529,2025-11-25 18:38:59.193,0.669202,2.640780,308.301022,0.023177,-0.006325,0.972102,-0.256848,0.125105,9.215335,0.001835,-0.013919,-0.127593,0.640721,-0.478123,-1.217816,100298.0000
1764076139296179362,2025-11-25 18:38:59.293,0.671344,2.764470,309.097675,0.029712,0.002650,0.976161,-0.081664,0.233260,9.829877,-0.015013,-0.039497,-0.142094,0.646993,-0.470980,-1.220425,100299.0000
1764076139395609880,2025-11-25 18:38:59.393,0.652832,2.935277,309.895283,0.048835,-0.007871,0.977799,1.081994,-0.535165,9.892730,-0.002129,-0.024313,-0.132017,0.652810,-0.459998,-1.222123,100306.0000
1764076139495746528,2025-11-25 18:38:59.493,0.642513,3.026528,310.656548,0.058468,-0.004733,0.979328,1.035178,-0.017222,9.876886,-0.006914,0.002249,-0.127086,0.660037,-0.455697,-1.223740,100302.0000
1764076139595555473,2025-11-25 18:38:59.593,0.645371,3.009197,311.386021,0.055701,-0.004276,0.977136,-0.098122,-0.298557,9.448644,-0.004893,0.019307,-0.127298,0.666822,-0.447526,-1.223001,100303.0000
1764076139696153769,2025-11-25 18:38:59.693,0.658795,2.911282,312.063545,0.053708,-0.005432,0.979354,0.448624,0.275143,9.728807,-0.004801,0.017801,-0.108660,0.671644,-0.444648,-1.223597,100304.0000
1764076139795580417,2025-11-25 18:38:59.793,0.668378,2.751530,312.681904,0.048440,-0.003033,0.979722,0.527787,0.409805,9.868054,0.002429,0.028109,-0.106724,0.683712,-0.437419,-1.223404,100303.0000
1764076139896917306,2025-11-25 18:38:59.893,0.672044,2.602403,313.237499,0.039626,-0.000399,0.977167,0.331814,0.567822,9.682533,-0.001542,0.020727,-0.094788,0.690021,-0.431120,-1.220703,100304.0000
1764076139996366713,2025-11-25 18:38:59.993,0.652696,2.525293,313.750698,0.035848,0.000690,0.977441,0.308476,-0.078573,9.590073,-0.005615,0.002462,-0.093114,0.692424,-0.430174,-1.221716,100308.0000
1764076140096216713,2025-11-25 18:39:00.093,0.622194,2.537954,314.233086,0.035454,-0.001280,0.976549,0.177233,-0.306600,9.633126,-0.011085,-0.015598,-0.077952,0.699684,-0.422489,-1.221458,100306.0000
1764076140196768658,2025-11-25 18:39:00.193,0.592634,2.598825,314.682762,0.045561,0.002429,0.976560,0.639958,-0.177312,9.789264,-0.008851,-0.011903,-0.083316,0.701143,-0.417726,-1.222516,100298.0000
1764076140296197602,2025-11-25 18:39:00.293,0.568384,2.665444,315.109646,0.044437,0.000032,0.975800,0.358143,-0.079486,9.625817,-0.014121,-0.008511,-0.071289,0.704514,-0.414876,-1.224054,100302.0000
1764076140396103695,2025-11-25 18:39:00.393,0.563944,2.705664,315.513927,0.048294,-0.001403,0.978383,0.157990,-0.195078,9.604092,0.001798,0.007096,-0.072432,0.708849,-0.411543,-1.225613,100303.0000
1764076140496116880,2025-11-25 18:39:00.493,0.577944,2.694302,315.914356,0.044722,0.000045,0.977230,0.302247,0.199492,9.808315,0.001114,-0.004156,-0.075229,0.711287,-0.406735,-1.224759,100304.0000
1764076140595938861,2025-11-25 18:39:00.593,0.607506,2.687610,316.297832,0.044981,0.000774,0.977859,0.351125,0.134928,9.819780,0.001962,-0.004079,-0.064845,0.715175,-0.400487,-1.223948,100298.0000
1764076140695740435,2025-11-25 18:39:00.693,0.633951,2.657215,316.657925,0.047945,0.003600,0.980154,0.764317,0.427029,9.737873,-0.002879,0.004098,-0.063786,0.719023,-0.400003,-1.224494,100308.0000
1764076140795509398,2025-11-25 18:39:00.793,0.640551,2.603543,316.998283,0.045090,0.004215,0.977575,0.615705,-0.273621,9.657139,-0.001579,0.003443,-0.057359,0.722899,-0.396143,-1.223647,100297.0000
1764076140895459083,2025-11-25 18:39:00.893,0.635796,2.575050,317.314610,0.042281,0.004653,0.977139,0.282699,-0.130319,9.814864,-0.002896,0.003008,-0.055377,0.727255,-0.393227,-1.222311,100310.0000
1764076140996103953,2025-11-25 18:39:00.993,0.626727,2.615590,317.617977,0.039047,0.005085,0.975221,0.140754,0.180432,9.512577,-0.008984,-0.007447,-0.055751,0.728720,-0.388922,-1.222398,100303.0000
1764076141095844750,2025-11-25 18:39:01.093,0.623521,2.704669,317.913544,0.037810,0.002997,0.975893,0.137779,-0.009038,9.692476,-0.000660,-0.014934,-0.045623,0.730629,-0.386596,-1.225833,100304.0000
1764076141195724861,2025-11-25 18:39:01.193,0.626192,2.807077,318.176056,0.044300,0.004324,0.976058,0.420520,-0.088404,9.710752,0.003563,-0.026658,-0.048938,0.731597,-0.384691,-1.226358,100305.0000
1764076141296000268,2025-11-25 18:39:01.293,0.644170,2.881792,318.388706,0.052401,0.004737,0.979432,0.909075,0.240403,9.860153,0.006574,-0.010125,-0.033833,0.730634,-0.384228,-1.226832,100303.0000
1764076141396184935,2025-11-25 18:39:01.393,0.669039,2.877125,318.559803,0.053229,0.006359,0.979748,0.613022,-0.025249,9.805987,0.006874,0.006684,-0.025326,0.731623,-0.378024,-1.227423,100302.0000
1764076141495285564,2025-11-25 18:39:01.492,0.688750,2.824497,318.703362,0.051070,0.007100,0.978380,0.486998,0.175169,9.804233,0.001860,0.014215,-0.013518,0.733564,-0.380800,-1.223556,100305.0000
1764076141595901046,2025-11-25 18:39:01.593,0.684036,2.756433,318.830822,0.046971,0.009767,0.977151,0.547151,-0.124472,9.723119,-0.002251,0.011526,-0.019372,0.735983,-0.378868,-1.223140,100304.0000
1764076141695891009,2025-11-25 18:39:01.693,0.659010,2.713689,318.928749,0.043584,0.008823,0.977433,0.629159,-0.150711,10.068834,-0.006079,0.000742,-0.020624,0.737421,-0.378405,-1.224131,100307.0000
1764076141795520731,2025-11-25 18:39:01.793,0.644431,2.723662,319.004986,0.042512,0.008494,0.976665,0.208449,0.268773,9.693534,0.001522,-0.001553,-0.004136,0.735967,-0.377497,-1.226050,100304.0000
