Timestamp,Time,Error,Status_1,Status_2,Status_3,Status_4,V_alt_1,V_alt_2,V_alt_3,V_alt_4,V_rad_1,V_rad_2,V_rad_3,V_rad_4,WV_rad_1,WV_rad_2,WV_rad_3,WV_rad_4,WV_credit_1,WV_credit_2,WV_credit_3,WV_credit_4,V_inst_1,V_inst_2,V_inst_3,V_inst_4,V_earth_1,V_earth_2,V_earth_3,V_earth_4,WV_inst_1,WV_inst_2,WV_inst_3,WV_inst_4,WV_earth_1,WV_earth_2,WV_earth_3,WV_earth_4,Roll,Pitch,Heading,Altitude,Temperature,Pressure,Salinity,Sound_Speed
1764076225492588422,2025-11-25 18:40:25.491,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,14.8,14.1,-12.2,-11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,34.0,1.4,1.0,23.4,43.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,0.03,18.4,1.2,19.2,65.882,35.0,1519.0
1764076225849585884,2025-11-25 18:40:25.848,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,13.6,9.7,-16.5,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,27.8,-1.2,1.0,24.2,42.4,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,0.08,25.6,1.2,19.2,65.882,35.0,1519.0
1764076226201239755,2025-11-25 18:40:26.200,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,18.5,16.4,-12.3,-7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,32.0,4.0,1.0,16.9,49.3,3.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.29,-0.05,33.1,1.2,19.3,65.882,35.0,1520.0
1764076226553776477,2025-11-25 18:40:26.552,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,17.3,17.8,-14.5,-9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,37.0,2.9,1.0,8.4,55.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38,0.03,40.2,1.2,19.2,65.882,35.0,1519.0
1764076226902095310,2025-11-25 18:40:26.901,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,17.4,13.4,-14.8,-13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,35.5,0.7,1.0,2.9,55.7,-0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38,0.09,47.5,1.2,19.3,65.882,35.0,1520.0
1764076227255444587,2025-11-25 18:40:27.254,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,20.5,10.1,-17.1,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2,29.1,0.4,1.0,4.8,57.8,-0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,0.01,55.2,1.2,19.3,65.882,35.0,1520.0
1764076227606281939,2025-11-25 18:40:27.605,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,24.4,14.0,-22.2,-11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2,34.6,1.1,1.0,-2.0,71.1,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.22,0.01,62.5,1.2,19.3,65.882,35.0,1520.0
1764076227960114365,2025-11-25 18:40:27.959,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,7.9,8.7,-12.0,-13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,29.4,-2.4,1.0,-16.7,35.8,-3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.08,1.63,67.1,1.2,19.3,65.882,35.0,1520.0
1764076228324611883,2025-11-25 18:40:28.323,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-106.8,-10.2,63.9,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-227.8,25.1,-22.1,1.0,-110.3,-202.1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.54,6.71,67.6,1.2,19.3,65.882,35.0,1520.0
1764076228678910049,2025-11-25 18:40:28.678,0X0000,0,1,1,1,1.2,1.2,1.2,1.2,0.0,-50.7,148.8,-28.8,-116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.09,7.0,67.3,1.2,19.3,65.882,35.0,1520.0
