Timestamp,Time,Latitude,Longitude,Altitude,Horizontal_Accuracy,Vertical_Accuracy
1764076450372521639,2025-11-25 18:44:10.370,23.541309833,87.294152167,84.50,0.009,0.050
1764076451373300324,2025-11-25 18:44:11.371,23.541317667,87.294147167,84.50,0.009,0.050
1764076452374048990,2025-11-25 18:44:12.372,23.541325833,87.294142167,84.50,0.009,0.050
1764076453373882860,2025-11-25 18:44:13.371,23.541334000,87.294137000,84.50,0.008,0.050
1764076454373789693,2025-11-25 18:44:14.371,23.541342333,87.294131833,84.50,0.008,0.050
1764076455373317544,2025-11-25 18:44:15.371,23.541350500,87.294126500,84.50,0.009,0.050
1764076456372535284,2025-11-25 18:44:16.370,23.541358833,87.294121167,84.50,0.008,0.050
1764076457372520506,2025-11-25 18:44:17.370,23.541367167,87.294115667,84.60,0.009,0.050
1764076458373777116,2025-11-25 18:44:18.371,23.541374833,87.294109667,84.50,0.009,0.050
1764076459390747504,2025-11-25 18:44:19.389,23.541381500,87.294102333,84.50,0.010,0.050
1764076460373137800,2025-11-25 18:44:20.371,23.541387000,87.294093500,84.60,0.010,0.050
1764076461372575762,2025-11-25 18:44:21.370,23.541391667,87.294084000,84.70,0.010,0.050
1764076462375413984,2025-11-25 18:44:22.373,23.541395500,87.294074333,84.70,0.009,0.050
1764076463373746002,2025-11-25 18:44:23.371,23.541399167,87.294064833,84.60,0.009,0.050
1764076464372681353,2025-11-25 18:44:24.370,23.541402833,87.294055500,84.60,0.010,0.050
1764076465373043630,2025-11-25 18:44:25.371,23.541406667,87.294046667,84.60,0.010,0.050
1764076466372638093,2025-11-25 18:44:26.370,23.541410667,87.294037833,84.60,0.010,0.050
1764076467373154814,2025-11-25 18:44:27.371,23.541414833,87.294029167,84.50,0.010,0.050
1764076468372826925,2025-11-25 18:44:28.371,23.541417833,87.294022833,84.50,0.010,0.050
1764076469390825406,2025-11-25 18:44:29.389,23.541419333,87.294021167,84.50,0.010,0.050
1764076470373244961,2025-11-25 18:44:30.371,23.541420333,87.294021333,84.40,0.010,0.050
1764076471390933942,2025-11-25 18:44:31.389,23.541421667,87.294021833,84.40,0.010,0.050
1764076472373278811,2025-11-25 18:44:32.371,23.541420667,87.294018833,84.30,0.010,0.050
