Timestamp,Time,Roll,Pitch,Yaw,Magnetic_Field_X,Magnetic_Field_Y,Magnetic_Field_Z,Angular_Rate_X,Angular_Rate_Y,Angular_Rate_Z,Acceleration_X,Acceleration_Y,Acceleration_Z
1779273322609750311,2026-05-20 16:05:22.608,-2.111000,1.395000,277.813000,-0.324200,0.036400,0.149400,-0.007570,-0.019278,0.340202,0.332000,0.413000,-10.128000
1779273322634718515,2026-05-20 16:05:22.633,-2.109000,1.386000,278.298000,-0.323200,0.043200,0.150500,-0.005688,-0.018742,0.339697,0.245000,0.387000,-10.167000
1779273322659739237,2026-05-20 16:05:22.658,-2.109000,1.380000,278.789000,-0.324100,0.041300,0.145100,-0.008533,-0.015972,0.341570,0.183000,0.569000,-10.123000
1779273322684878774,2026-05-20 16:05:22.683,-2.111000,1.373000,279.278000,-0.323200,0.040300,0.147300,-0.011145,-0.018273,0.342682,0.300000,0.487000,-10.192000
1779273322709736941,2026-05-20 16:05:22.708,-2.113000,1.364000,279.762000,-0.323200,0.043200,0.150500,-0.007911,-0.019573,0.339315,0.225000,0.383000,-10.164000
1779273322734712478,2026-05-20 16:05:22.733,-2.116000,1.356000,280.252000,-0.324000,0.047200,0.148300,-0.008257,-0.019528,0.340662,0.305000,0.489000,-10.220000
1779273322759699070,2026-05-20 16:05:22.758,-2.119000,1.350000,280.743000,-0.322100,0.050100,0.150500,-0.009395,-0.013452,0.341882,0.224000,0.403000,-10.238000
1779273322784764718,2026-05-20 16:05:22.783,-2.123000,1.345000,281.237000,-0.322000,0.055000,0.150500,-0.009644,-0.015445,0.344730,0.162000,0.327000,-10.172000
1779273322809811200,2026-05-20 16:05:22.808,-2.126000,1.339000,281.730000,-0.320100,0.056000,0.150600,-0.009017,-0.020099,0.342811,0.260000,0.298000,-10.298000
1779273322834994311,2026-05-20 16:05:22.833,-2.130000,1.334000,282.223000,-0.321000,0.058900,0.147200,-0.009623,-0.015461,0.346512,0.253000,0.318000,-10.244000
